0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,SalePrice
0.227483192978,-0.202770414334,0.0643267520903,-0.243378451055,0.700716542552,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,1.05376874056,0.880629134826,0.533894849485,1.31012133425,-0.337641126378,0.949856787687,-0.0728495078642,-0.628950768284,0.890533548861,0.625446126756,-0.072141950116,-0.289082147991,-0.943320475002,-0.472456229968,0.69910840092,-0.815613305084,1.18333303611,-0.120409169003,0.409745484822,1.11405461962,-0.239817294634,0.800348809475,1.23182299174,0.165909164673,-0.211756846373,1.06531561554,0.927119829002,0.254751520732,-0.951673462572,-1.05363415261,1.02014251005,0.315804334307,0.360672060292,0.171913860503,0.19485684672,0.290175955248,-0.74977450073,0.226218446539,-0.359881972535,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,0.137472491763,0.649478690364,0.100744539319,0.784483461061,0.935834702193,-0.951673462572,0.306576584331,-0.0552365132375,1.6652176879,0.0116266618957,0.42556118524,-0.245716058388,1.22020034785,-0.303764823946,-0.122179549791,-0.214090075326,0.0860370157614,0.253030588678,0.0877591905211,0.500196256107,0.234085900249,0.0694209912628,0.486669848004,1.27898329708,1.28868372254,1.22731212434,0.128467754465,-0.035181879166,0.371287961924,-0.54085715363,-0.472294175573,-0.299565400367,0.150849013779,-0.0229994681762,0.41539653552,1.8532155908,1.8694696375,1.52499263249,1.31012133425,1.31012133425,1.31012133425,-0.746743210995,-0.624268204683,-0.821905855603,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,208500
0.670403130096,-0.0861065143119,0.0643267520903,-0.243378451055,0.700716542552,0.0262161252547,0.226041789302,-0.694099044516,1.85839274256,0.159468910481,-0.427190462026,-0.573756576269,-0.763288081691,-0.337641126378,0.949856787687,-0.0728495078642,2.27205974477,0.890533548861,1.25784649867,-0.072141950116,-0.289082147991,-0.640184123868,0.51294681057,0.69910840092,0.284119793572,-0.796356831354,-0.120409169003,-0.492307762482,-0.819274970566,3.96709813894,0.800348809475,-0.758781088139,0.165909164673,-0.211756846373,-0.938688953224,-0.314155086885,0.254751520732,0.610487260658,0.949096038248,-0.105326643687,0.315804334307,-0.0545914972823,0.171913860503,0.19485684672,0.290175955248,1.63138050046,-0.707502974959,-0.359881972535,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,-0.615008515784,0.649478690364,0.100744539319,-0.775909871323,-1.00239478059,0.610487260658,-0.0807340506243,-0.0552365132375,0.379662569351,-0.0436175982633,-0.485084410601,-0.827645487265,-0.819537547062,-0.303764823946,-0.171210986554,-0.252522127051,0.0303805144378,-0.530179187112,-0.509064650304,-0.434283189054,-0.530019225427,-0.50062482268,-0.444217809848,-0.729862097257,-0.748118339983,-0.664497201525,0.128467754465,-0.035181879166,0.371287961924,0.318977532403,0.120497363625,0.529887418075,-0.254392443019,-0.32651712766,0.108754716672,0.21425108369,0.0530936106743,0.449160831792,-0.763288081691,-0.763288081691,-0.763288081691,0.118127472785,-0.0243165310393,0.363479360987,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,181500
0.316067180402,0.0812808205018,0.0643267520903,-0.243378451055,-1.02850936585,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,0.987524308701,0.832191371979,0.341751234814,1.31012133425,-0.337641126378,0.949856787687,-0.0728495078642,0.338052736068,0.890533548861,0.113945825941,-0.072141950116,-0.289082147991,-0.300852387524,-0.317121760524,0.69910840092,-0.642256363424,1.21115069233,-0.120409169003,0.562772374989,1.11405461962,-0.239817294634,0.800348809475,1.23182299174,0.165909164673,-0.211756846373,1.06531561554,-0.314155086885,0.254751520732,0.610487260658,0.949096038248,0.93677442459,0.315804334307,0.643806304093,0.171913860503,0.19485684672,0.290175955248,-0.74977450073,-0.064612815895,-0.359881972535,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,0.137472491763,0.649478690364,0.100744539319,0.784483461061,0.935834702193,0.610487260658,0.570652017255,-0.0552365132375,1.6652176879,0.195774195759,0.580045705963,-0.426972765743,1.22020034785,-0.303764823946,0.047102529199,-0.0766289888941,0.268342794082,0.409322426027,0.226824352783,0.645951939354,0.386565347915,0.20224663962,0.631865301258,1.27898329708,1.28868372254,1.22731212434,0.128467754465,-0.035181879166,0.371287961924,-0.427202844386,-0.407357387277,-0.157419343703,0.46771801003,0.248728926374,0.610507989083,1.8532155908,1.8694696375,1.52499263249,1.31012133425,1.31012133425,1.31012133425,-0.632423235601,-0.558547066233,-0.618762493594,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,223500
0.0798432139392,-0.0911788577911,0.0643267520903,-0.243378451055,-1.02850936585,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,-1.86098626118,-0.717817039104,-0.573756576269,-0.763288081691,-0.337641126378,-0.874670234572,3.71532490107,-0.628950768284,0.890533548861,-0.513804543242,-0.072141950116,-0.289082147991,-0.0610579605075,-0.715166338475,0.69910840092,-0.531199572673,0.956155510338,-0.120409169003,0.423840066811,1.11405461962,-0.239817294634,-1.02615254883,-0.758781088139,0.165909164673,-0.211756846373,1.06531561554,0.306482371059,0.254751520732,0.610487260658,0.949096038248,0.811722296397,1.65636150851,0.804249042247,0.171913860503,0.19485684672,0.290175955248,-0.74977450073,-0.171761175739,4.08665274643,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,-1.36748952333,0.649478690364,0.100744539319,-0.775909871323,0.935834702193,0.610487260658,0.720294762579,-0.0552365132375,-0.263114989922,-0.110699914171,0.439790022675,2.10108131053,-0.819537547062,-0.303764823946,-0.229661330669,-0.297500403856,-0.037828686695,0.267141771708,0.10006528799,0.513754803755,0.247852872541,0.0811749442188,0.500176281697,1.27898329708,1.28868372254,1.22731212434,2.07284457881,2.22298866666,1.19778054205,-0.702043410054,-0.555955315077,-0.532767516934,0.661877934204,0.428650949217,0.716806730696,-0.400360606475,-0.455158396833,-0.170755617117,-0.763288081691,-0.763288081691,-0.763288081691,-0.554857156435,-0.511331907769,-0.492321218454,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,140000
0.788515113327,0.38663589795,0.0643267520903,-0.243378451055,-1.02850936585,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,0.954402092773,0.735315846287,1.40419239829,1.31012133425,-0.337641126378,0.949856787687,-0.0728495078642,1.30505624042,0.890533548861,0.506871057022,-0.072141950116,-0.289082147991,-0.174168539289,0.228975983617,0.69910840092,-0.0327983654003,1.64464250172,-0.120409169003,1.39233920063,1.11405461962,-0.239817294634,0.800348809475,1.23182299174,1.39212106195,-0.211756846373,1.06531561554,1.54775728695,0.254751520732,0.610487260658,0.949096038248,0.895090381859,1.65636150851,1.71971643054,0.171913860503,0.19485684672,0.290175955248,0.784392479903,0.578277343169,-0.359881972535,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,0.137472491763,0.649478690364,0.100744539319,0.784483461061,0.935834702193,0.610487260658,1.57413866237,-0.0552365132375,1.6652176879,1.03364547484,1.41751442357,-0.0263000442208,1.22020034785,-0.303764823946,0.930854842538,0.749614155028,1.04373954887,1.37485699244,1.20919367327,1.38707856288,1.32854785889,1.14053944997,1.37014331296,1.27898329708,1.28868372254,1.22731212434,2.07284457881,2.22298866666,1.19778054205,0.0373825426529,-0.0976333951337,0.306642290452,1.97180413134,1.87181558409,1.27575285335,1.8532155908,1.8694696375,1.52499263249,1.31012133425,1.31012133425,1.31012133425,-0.165116801132,-0.245082019642,0.044435928888,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250000
0.818043109135,0.37192610186,0.0643267520903,-0.243378451055,-1.02850936585,0.0262161252547,0.226041789302,-0.694099044516,-0.419233379635,0.722546581271,0.493127032055,-0.573756576269,-0.763288081691,-0.337641126378,0.949856787687,-0.0728495078642,-0.628950768284,0.890533548861,0.685896162307,-0.072141950116,-0.289082147991,-1.13787067051,-0.618082295072,0.69910840092,-0.97813543789,0.515709286897,-0.120409169003,-0.290956591209,1.11405461962,-0.239817294634,-1.02615254883,1.23182299174,-2.28651462988,-0.211756846373,-0.938688953224,-0.934792544829,0.254751520732,-0.951673462572,-1.05363415261,0.603302082742,0.315804334307,0.0397865839847,0.171913860503,0.19485684672,0.290175955248,-0.430156379765,-0.248295718485,-0.359881972535,10.7875196329,-0.270606405962,-0.058115289042,-0.0561213533266,1.32169480694,0.889953499311,-0.829240579644,0.100744539319,-0.775909871323,-1.00239478059,-0.951673462572,0.00729109368376,-0.0552365132375,0.379662569351,-0.525031865364,-0.281815304386,2.51129385875,-0.819537547062,-0.303764823946,-0.564235864537,-0.536462072517,-0.475700082732,-0.375826174194,-0.405947391884,-0.212887618046,-0.379431308908,-0.402134183589,-0.223673200096,-0.729862097257,-0.748118339983,-0.664497201525,0.128467754465,-0.035181879166,0.371287961924,-0.639968702865,-0.524968529027,-0.437738553013,-0.168505229502,-0.266671899849,0.180857941056,0.21425108369,0.0530936106743,0.449160831792,-0.763288081691,-0.763288081691,-0.763288081691,-0.846435250348,-0.677578794364,-1.01937147249,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,143000
0.522763151057,-0.0370062294332,0.0643267520903,-0.243378451055,0.700716542552,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,1.08689095649,0.977504660519,0.477382021641,1.31012133425,-0.337641126378,0.949856787687,-0.0728495078642,1.30505624042,0.890533548861,2.1669220333,-0.072141950116,-0.289082147991,-0.565531141872,1.54203767064,0.69910840092,1.45427914978,-0.796356831354,-0.120409169003,0.377529297418,1.11405461962,-0.239817294634,0.800348809475,-0.758781088139,0.165909164673,-0.211756846373,1.06531561554,0.306482371059,0.254751520732,0.610487260658,0.949096038248,1.06182655278,0.315804334307,0.775935617867,0.171913860503,0.19485684672,0.290175955248,1.28779102042,0.164990812342,-0.359881972535,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,-0.615008515784,0.649478690364,0.100744539319,0.784483461061,0.935834702193,0.610487260658,0.693887219287,-0.0552365132375,1.02244012862,1.08231303736,0.393038128245,-0.283875365199,1.22020034785,-0.303764823946,0.987907040716,0.808679288536,1.08640178542,0.220992926729,0.0600070950114,0.469100697449,0.202829725381,0.0429140644423,0.455693808971,1.27898329708,1.28868372254,1.22731212434,0.128467754465,-0.035181879166,0.371287961924,1.5688229641,1.31350192037,1.26261020738,0.626846915414,0.395469569433,0.698256425546,0.965443149447,0.811305621873,1.00960814132,1.31012133425,1.31012133425,1.31012133425,1.40248922337,1.21284029642,1.42902975493,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,307000
-1.69183653453,-0.00677506229713,0.0643267520903,-0.243378451055,-1.02850936585,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,0.060102262695,-0.572503750565,0.782551292002,-0.763288081691,-0.337641126378,0.949856787687,-0.0728495078642,0.338052736068,0.890533548861,0.98117133596,3.67923945592,-0.0908991127772,-0.79401451101,0.136746142384,0.69910840092,-0.135729049511,1.48237284045,-0.120409169003,1.17487993566,1.11405461962,-0.239817294634,0.800348809475,1.23182299174,0.165909164673,-0.211756846373,-0.938688953224,0.306482371059,0.254751520732,2.17264798389,0.949096038248,-0.23037877188,0.315804334307,0.0586622002381,0.171913860503,0.19485684672,0.290175955248,1.12798195994,2.41510636907,3.36736036542,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,0.61694285015,0.889953499311,0.649478690364,0.100744539319,-0.775909871323,-1.00239478059,2.17264798389,0.0248961225454,-0.0552365132375,1.6652176879,0.841605903809,1.19798378885,3.29355964839,1.22020034785,-0.303764823946,0.711857849933,0.529027440978,0.873047674184,1.10244274818,0.911877434353,1.20005222495,1.06277855061,0.85656306394,1.18383583388,1.27898329708,1.28868372254,1.22731212434,0.128467754465,-0.035181879166,0.371287961924,-0.0481861613154,-0.159605827691,0.231701088523,-0.150889213794,-0.254085693603,0.195097169156,1.8532155908,1.8694696375,1.52499263249,-0.763288081691,-0.763288081691,-0.763288081691,-0.251186675625,-0.307802996873,-0.0626638251968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200000
-0.185908748331,-0.439141620464,0.0643267520903,-0.243378451055,0.700716542552,0.0262161252547,0.226041789302,1.25312293779,-0.419233379635,-1.33103080631,-1.68657229603,-0.573756576269,-0.763288081691,-0.337641126378,-0.874670234572,-0.0728495078642,-0.628950768284,-0.933118838118,-1.01600483859,-0.072141950116,-0.289082147991,0.87097320865,-0.239454525801,0.69910840092,-0.365968737653,0.946882958266,-0.120409169003,0.538610234436,-0.819274970566,-0.239817294634,0.800348809475,-0.758781088139,-1.06030273261,4.32233092303,-0.938688953224,0.927119829002,-2.81068826593,2.17264798389,0.949096038248,-1.98110856659,0.315804334307,-0.0168402647755,0.171913860503,0.19485684672,0.290175955248,-0.0306337285582,-0.707502974959,2.9913666208,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,0.137472491763,0.649478690364,0.100744539319,-0.775909871323,0.935834702193,2.17264798389,-0.0455239929011,-0.0552365132375,-0.263114989922,0.222080986311,0.555653413217,1.12801898683,-0.819537547062,-0.303764823946,0.0720196182157,-0.0557864634964,0.293997831811,0.384193002582,0.204058895173,0.623147005273,0.362048900531,0.180502612446,0.609148020761,1.27898329708,1.28868372254,1.22731212434,0.128467754465,-0.035181879166,0.371287961924,-0.367303951677,-0.371296125045,-0.0882013969023,-0.220476130618,-0.30318926283,0.137780508182,-0.400360606475,-0.455158396833,-0.170755617117,-0.763288081691,-0.763288081691,-0.763288081691,-0.433196057198,-0.433247654968,-0.309092528077,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,129900
-0.215436744139,-0.307260690005,0.0643267520903,-0.243378451055,0.700716542552,0.0262161252547,0.226041789302,-0.694099044516,-0.419233379635,-1.06605307888,-1.68657229603,-0.573756576269,-0.763288081691,-0.337641126378,-0.874670234572,-0.0728495078642,-0.628950768284,0.890533548861,0.962571325021,-0.072141950116,-0.289082147991,-0.965942590758,-0.144797583484,0.69910840092,-0.216990115914,-0.796356831354,-0.120409169003,-0.864807429337,1.11405461962,-0.239817294634,-1.02615254883,-0.758781088139,-1.06030273261,4.32233092303,-0.938688953224,-0.934792544829,0.254751520732,2.17264798389,0.949096038248,-1.64763622474,-1.02475283989,-1.25791203344,4.08295418694,0.19485684672,0.290175955248,-0.74977450073,-0.646275340763,-0.359881972535,-0.116501149239,-0.270606405962,-0.058115289042,-0.0561213533266,-0.0878091066415,0.137472491763,-0.829240579644,3.22168175737,-0.775909871323,0.935834702193,2.17264798389,-0.300796911394,-0.0552365132375,-0.263114989922,-0.643412422848,-0.861132257097,-0.789486180453,-0.819537547062,-0.303764823946,-0.65146861156,-0.593238231305,-0.606595425834,-0.784717540712,-0.660885125668,-0.868362394911,-0.7783486854,-0.645633484419,-0.876628578597,-0.729862097257,-0.748118339983,-0.664497201525,-1.03815834014,-0.867139448679,-0.705818138958,-0.291533412266,-0.323947705615,-0.00539652808211,-1.02909054047,-0.727054316554,-1.0056828553,-0.400360606475,-0.455158396833,-0.170755617117,-0.763288081691,-0.763288081691,-0.763288081691,-0.317084803333,-0.354372871369,-0.148521434813,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118000
